;fl_date;mkt_unique_carrier;branded_code_share;mkt_carrier;mkt_carrier_fl_num;op_unique_carrier;tail_num;op_carrier_fl_num;origin_airport_id;origin;origin_city_name;dest_airport_id;dest;dest_city_name;crs_dep_time;dep_time;dep_delay;taxi_out;wheels_off;wheels_on;taxi_in;crs_arr_time;arr_time;arr_delay;cancelled;cancellation_code;diverted;dup;crs_elapsed_time;actual_elapsed_time;air_time;flights;distance;carrier_delay;weather_delay;nas_delay;security_delay;late_aircraft_delay;first_dep_time;total_add_gtime;longest_add_gtime;no_name
244775;2018-08-10;AS;AS;AS;21;AS;N278AK;21;13930;ORD;Chicago, IL;14747;SEA;Seattle, WA;1929;1936.0;7.0;21.0;1957.0;2151.0;93.0;2202;2324.0;82.0;0;;0;N;273;348.0;234.0;1;1721;0.0;0.0;75.0;0.0;7.0;;;;
646527;2019-07-17;AS;AS;AS;136;AS;N263AK;136;10299;ANC;Anchorage, AK;14057;PDX;Portland, OR;210;159.0;-11.0;11.0;210.0;618.0;4.0;640;622.0;-18.0;0;;0;N;210;203.0;188.0;1;1542;;;;;;;;;
278853;2018-09-08;AS;AS_CODESHARE;AS;3306;OO;N191SY;3306;14679;SAN;San Diego, CA;11259;DAL;Dallas, TX;640;;;;;;;1140;;;1;B;0;N;180;;;1;1182;;;;;;;;;
137795;2018-05-17;AS;AS_CODESHARE;AS;3301;OO;N177SY;3301;10423;AUS;Austin, TX;14831;SJC;San Jose, CA;1445;1613.0;88.0;15.0;1628.0;1806.0;3.0;1634;1809.0;95.0;0;;0;N;229;236.0;218.0;1;1476;0.0;0.0;7.0;0.0;88.0;;;;
361276;2018-11-19;AS;AS;AS;1909;AS;N524VA;1909;12889;LAS;Las Vegas, NV;14771;SFO;San Francisco, CA;1700;1654.0;-6.0;24.0;1718.0;1823.0;4.0;1840;1827.0;-13.0;0;;0;N;100;93.0;65.0;1;414;;;;;;;;;
601539;2019-06-12;AS;AS_CODESHARE;AS;3439;OO;N170SY;3439;14057;PDX;Portland, OR;11638;FAT;Fresno, CA;1000;959.0;-1.0;14.0;1013.0;1145.0;5.0;1150;1150.0;0.0;0;;0;N;110;111.0;92.0;1;626;;;;;;;;;
273731;2018-09-03;AS;AS;AS;638;AS;N494AS;638;14057;PDX;Portland, OR;12889;LAS;Las Vegas, NV;1100;1100.0;0.0;13.0;1113.0;1258.0;6.0;1308;1304.0;-4.0;0;;0;N;128;124.0;105.0;1;763;;;;;;;;;
675181;2019-08-08;AS;AS;AS;1155;AS;N632VA;1155;14908;SNA;Santa Ana, CA;14057;PDX;Portland, OR;1800;1848.0;48.0;17.0;1905.0;2058.0;5.0;2015;2103.0;48.0;0;;0;N;135;135.0;113.0;1;859;0.0;0.0;0.0;0.0;48.0;;;;
239686;2018-08-06;AS;AS;AS;1916;AS;N521VA;1916;14771;SFO;San Francisco, CA;12889;LAS;Las Vegas, NV;2125;2132.0;7.0;21.0;2153.0;2301.0;6.0;2259;2307.0;8.0;0;;0;N;94;95.0;68.0;1;414;;;;;;;;;
367759;2018-11-24;AS;AS_CODESHARE;AS;2227;QX;N435QX;2227;14252;PSC;Pasco/Kennewick/Richland, WA;14747;SEA;Seattle, WA;1125;1150.0;25.0;17.0;1207.0;1251.0;7.0;1221;1258.0;37.0;0;;0;N;56;68.0;44.0;1;172;25.0;0.0;12.0;0.0;0.0;;;;
657115;2019-07-25;AS;AS;AS;152;AS;N615AS;152;13873;OME;Nome, AK;10299;ANC;Anchorage, AK;1225;1224.0;-1.0;12.0;1236.0;1352.0;3.0;1350;1355.0;5.0;0;;0;N;85;91.0;76.0;1;539;;;;;;;;;
572742;2019-05-20;AS;AS;AS;498;AS;N288AK;498;14057;PDX;Portland, OR;12892;LAX;Los Angeles, CA;1930;1937.0;7.0;10.0;1947.0;2133.0;10.0;2155;2143.0;-12.0;0;;0;N;145;126.0;106.0;1;834;;;;;;;;;
63456;2018-03-11;AS;AS;AS;426;AS;N264AK;426;14747;SEA;Seattle, WA;12478;JFK;New York, NY;2140;2133.0;-7.0;21.0;2154.0;545.0;6.0;600;551.0;-9.0;0;;0;N;320;318.0;291.0;1;2422;;;;;;;;;
176700;2018-06-17;AS;AS;AS;689;AS;N319AS;689;11884;GEG;Spokane, WA;14747;SEA;Seattle, WA;1000;1005.0;5.0;24.0;1029.0;1113.0;9.0;1113;1122.0;9.0;0;;0;N;73;77.0;44.0;1;224;;;;;;;;;
782765;2019-11-03;AS;AS_CODESHARE;AS;2419;QX;N412QX;2419;14747;SEA;Seattle, WA;13264;MFR;Medford, OR;740;736.0;-4.0;8.0;744.0;842.0;3.0;910;845.0;-25.0;0;;0;N;90;69.0;58.0;1;352;;;;;;;;;
759692;2019-10-14;AS;AS_CODESHARE;AS;3390;OO;N187SY;3390;12892;LAX;Los Angeles, CA;15023;STS;Santa Rosa, CA;1530;1553.0;23.0;11.0;1604.0;1711.0;4.0;1710;1715.0;5.0;0;;0;N;100;82.0;67.0;1;400;;;;;;;;;
183496;2018-06-23;AS;AS_CODESHARE;AS;2185;QX;N415QX;2185;14057;PDX;Portland, OR;14489;RDM;Bend/Redmond, OR;1938;1933.0;-5.0;14.0;1947.0;2014.0;5.0;2017;2019.0;2.0;0;;0;N;39;46.0;27.0;1;116;;;;;;;;;
480292;2019-03-03;AS;AS_CODESHARE;AS;2075;QX;N442QX;2075;11648;FCA;Kalispell, MT;14747;SEA;Seattle, WA;1400;1410.0;10.0;13.0;1423.0;1444.0;4.0;1450;1448.0;-2.0;0;;0;N;110;98.0;81.0;1;379;;;;;;;;;
479295;2019-03-02;AS;AS;AS;1006;AS;N923VA;1006;12892;LAX;Los Angeles, CA;11278;DCA;Washington, DC;1305;1415.0;70.0;21.0;1436.0;2129.0;2.0;2055;2131.0;36.0;0;;0;N;290;256.0;233.0;1;2311;0.0;0.0;0.0;0.0;36.0;;;;
193031;2018-06-30;AS;AS_CODESHARE;AS;2289;QX;N624QX;2289;11648;FCA;Kalispell, MT;14747;SEA;Seattle, WA;525;520.0;-5.0;10.0;530.0;534.0;3.0;559;537.0;-22.0;0;;0;N;94;77.0;64.0;1;379;;;;;;;;;
177719;2018-06-18;AS;AS_CODESHARE;AS;2478;QX;N447QX;2478;15023;STS;Santa Rosa, CA;14057;PDX;Portland, OR;1445;1446.0;1.0;11.0;1457.0;1627.0;6.0;1624;1633.0;9.0;0;;0;N;99;107.0;90.0;1;489;;;;;;;;;
451841;2019-02-06;AS;AS;AS;37;AS;N275AK;37;13487;MSP;Minneapolis, MN;14747;SEA;Seattle, WA;1645;1655.0;10.0;15.0;1710.0;1818.0;8.0;1845;1826.0;-19.0;0;;0;N;240;211.0;188.0;1;1399;;;;;;;;;
662892;2019-07-29;AS;AS_CODESHARE;AS;2481;QX;N403QX;2481;10666;BLI;Bellingham, WA;14747;SEA;Seattle, WA;1550;1546.0;-4.0;10.0;1556.0;1622.0;9.0;1640;1631.0;-9.0;0;;0;N;50;45.0;26.0;1;93;;;;;;;;;
815676;2019-11-30;AS;AS;AS;817;AS;N419AS;817;12892;LAX;Los Angeles, CA;12173;HNL;Honolulu, HI;1050;1041.0;-9.0;27.0;1108.0;1528.0;6.0;1505;1534.0;29.0;0;;0;N;375;413.0;380.0;1;2556;0.0;0.0;29.0;0.0;0.0;;;;
210583;2018-07-14;AS;AS;AS;1763;AS;N628VA;1763;12892;LAX;Los Angeles, CA;14747;SEA;Seattle, WA;750;749.0;-1.0;40.0;829.0;1053.0;13.0;1037;1106.0;29.0;0;;0;N;167;197.0;144.0;1;954;0.0;0.0;29.0;0.0;0.0;;;;
551681;2019-05-02;AS;AS;AS;49;AS;N527AS;49;10299;ANC;Anchorage, AK;10170;ADQ;Kodiak, AK;1515;1510.0;-5.0;9.0;1519.0;1604.0;2.0;1610;1606.0;-4.0;0;;0;N;55;56.0;45.0;1;253;;;;;;;;;
165439;2018-06-08;AS;AS;AS;462;AS;N481AS;462;14747;SEA;Seattle, WA;13891;ONT;Ontario, CA;1435;1437.0;2.0;36.0;1513.0;1723.0;4.0;1707;1727.0;20.0;0;;0;N;152;170.0;130.0;1;956;0.0;0.0;20.0;0.0;0.0;;;;
69490;2018-03-17;AS;AS;AS;330;AS;N248AK;330;14747;SEA;Seattle, WA;14831;SJC;San Jose, CA;1348;1346.0;-2.0;15.0;1401.0;1542.0;5.0;1553;1547.0;-6.0;0;;0;N;125;121.0;101.0;1;696;;;;;;;;;
841874;2019-12-22;AS;AS;AS;346;AS;N559AS;346;14057;PDX;Portland, OR;14908;SNA;Santa Ana, CA;935;1007.0;32.0;14.0;1021.0;1246.0;6.0;1159;1252.0;53.0;0;;0;N;144;165.0;145.0;1;859;32.0;0.0;21.0;0.0;0.0;;;;
789531;2019-11-08;AS;AS_CODESHARE;AS;2790;QX;N629QX;2790;14908;SNA;Santa Ana, CA;14771;SFO;San Francisco, CA;2110;2058.0;-12.0;13.0;2111.0;2211.0;9.0;2243;2220.0;-23.0;0;;0;N;93;82.0;60.0;1;372;;;;;;;;;
336895;2018-10-28;AS;AS_CODESHARE;AS;3373;OO;N177SY;3373;14570;RNO;Reno, NV;14747;SEA;Seattle, WA;1615;1611.0;-4.0;12.0;1623.0;1754.0;7.0;1815;1801.0;-14.0;0;;0;N;120;110.0;91.0;1;564;;;;;;;;;
303528;2018-09-29;AS;AS_CODESHARE;AS;2280;QX;N434MK;2280;11603;EUG;Eugene, OR;14747;SEA;Seattle, WA;555;546.0;-9.0;10.0;556.0;641.0;14.0;659;655.0;-4.0;0;;0;N;64;69.0;45.0;1;234;;;;;;;;;
501205;2019-03-21;AS;AS;AS;1524;AS;N852VA;1524;14747;SEA;Seattle, WA;10721;BOS;Boston, MA;2125;2124.0;-1.0;14.0;2138.0;546.0;7.0;545;553.0;8.0;0;;0;N;320;329.0;308.0;1;2496;;;;;;;;;
596014;2019-06-08;AS;AS;AS;122;AS;N619AS;122;10299;ANC;Anchorage, AK;14747;SEA;Seattle, WA;1940;1933.0;-7.0;13.0;1946.0;2336.0;8.0;10;2344.0;-26.0;0;;0;N;210;191.0;170.0;1;1448;;;;;;;;;
724497;2019-09-16;AS;AS;AS;114;AS;N303AS;114;10299;ANC;Anchorage, AK;14747;SEA;Seattle, WA;125;130.0;5.0;11.0;141.0;535.0;7.0;550;542.0;-8.0;0;;0;N;205;192.0;174.0;1;1448;;;;;;;;;
546028;2019-04-28;AS;AS_CODESHARE;AS;2237;QX;N421QX;2237;14057;PDX;Portland, OR;11603;EUG;Eugene, OR;1710;1706.0;-4.0;11.0;1717.0;1742.0;5.0;1750;1747.0;-3.0;0;;0;N;40;41.0;25.0;1;106;;;;;;;;;
136012;2018-05-15;AS;AS;AS;732;AS;N457AS;732;14057;PDX;Portland, OR;11433;DTW;Detroit, MI;2214;2158.0;-16.0;8.0;2206.0;503.0;9.0;516;512.0;-4.0;0;;0;N;242;254.0;237.0;1;1953;;;;;;;;;
727084;2019-09-18;AS;AS;AS;601;AS;N560AS;601;14831;SJC;San Jose, CA;14057;PDX;Portland, OR;1430;1420.0;-10.0;12.0;1432.0;1558.0;8.0;1615;1606.0;-9.0;0;;0;N;105;106.0;86.0;1;569;;;;;;;;;
601326;2019-06-12;AS;AS;AS;1300;AS;N854VA;1300;14771;SFO;San Francisco, CA;13204;MCO;Orlando, FL;730;725.0;-5.0;20.0;745.0;1547.0;12.0;1610;1559.0;-11.0;0;;0;N;340;334.0;302.0;1;2446;;;;;;;;;
253720;2018-08-17;AS;AS_CODESHARE;AS;3387;OO;N195SY;3387;13871;OMA;Omaha, NE;14057;PDX;Portland, OR;615;606.0;-9.0;17.0;623.0;732.0;6.0;755;738.0;-17.0;0;;0;N;220;212.0;189.0;1;1369;;;;;;;;;
695731;2019-08-23;AS;AS_CODESHARE;AS;2809;QX;N639QX;2809;14057;PDX;Portland, OR;13891;ONT;Ontario, CA;1720;1725.0;5.0;11.0;1736.0;1929.0;3.0;1940;1932.0;-8.0;0;;0;N;140;127.0;113.0;1;838;;;;;;;;;
785967;2019-11-05;AS;AS;AS;926;AS;N320AS;926;14747;SEA;Seattle, WA;14107;PHX;Phoenix, AZ;740;741.0;1.0;28.0;809.0;1130.0;6.0;1135;1136.0;1.0;0;;0;N;175;175.0;141.0;1;1107;;;;;;;;;
66960;2018-03-14;AS;AS_CODESHARE;AS;2588;QX;N408QX;2588;11603;EUG;Eugene, OR;14747;SEA;Seattle, WA;1521;1517.0;-4.0;8.0;1525.0;1612.0;4.0;1628;1616.0;-12.0;0;;0;N;67;59.0;47.0;1;234;;;;;;;;;
676814;2019-08-09;AS;AS_CODESHARE;AS;2790;QX;N632QX;2790;14908;SNA;Santa Ana, CA;14771;SFO;San Francisco, CA;1255;1253.0;-2.0;13.0;1306.0;1407.0;7.0;1430;1414.0;-16.0;0;;0;N;95;81.0;61.0;1;372;;;;;;;;;
798400;2019-11-16;AS;AS;AS;1080;AS;N623VA;1080;14771;SFO;San Francisco, CA;12264;IAD;Washington, DC;955;947.0;-8.0;21.0;1008.0;1758.0;5.0;1801;1803.0;2.0;0;;0;N;306;316.0;290.0;1;2419;;;;;;;;;
394361;2018-12-18;AS;AS;AS;717;AS;N305AS;717;14869;SLC;Salt Lake City, UT;14747;SEA;Seattle, WA;915;915.0;0.0;10.0;925.0;1020.0;9.0;1035;1029.0;-6.0;0;;0;N;140;134.0;115.0;1;689;;;;;;;;;
426233;2019-01-14;AS;AS;AS;471;AS;N434AS;471;14679;SAN;San Diego, CA;14747;SEA;Seattle, WA;800;758.0;-2.0;27.0;825.0;1038.0;9.0;1100;1047.0;-13.0;0;;0;N;180;169.0;133.0;1;1050;;;;;;;;;
95541;2018-04-11;AS;AS_CODESHARE;AS;2259;QX;N626QX;2259;14747;SEA;Seattle, WA;14057;PDX;Portland, OR;2010;2016.0;6.0;13.0;2029.0;2100.0;3.0;2059;2103.0;4.0;0;;0;N;49;47.0;31.0;1;129;;;;;;;;;
53662;2018-02-28;AS;AS;AS;281;AS;N302AS;281;14771;SFO;San Francisco, CA;14057;PDX;Portland, OR;1710;1709.0;-1.0;23.0;1732.0;1851.0;3.0;1900;1854.0;-6.0;0;;0;N;110;105.0;79.0;1;550;;;;;;;;;
219780;2018-07-21;AS;AS_CODESHARE;AS;2876;QX;N423QX;2876;14489;RDM;Bend/Redmond, OR;14057;PDX;Portland, OR;1055;1045.0;-10.0;11.0;1056.0;1124.0;5.0;1135;1129.0;-6.0;0;;0;N;40;44.0;28.0;1;116;;;;;;;;;
67460;2018-03-15;AS;AS;AS;400;AS;N434AS;400;14771;SFO;San Francisco, CA;14107;PHX;Phoenix, AZ;1600;1600.0;0.0;34.0;1634.0;1759.0;3.0;1754;1802.0;8.0;0;;0;N;114;122.0;85.0;1;651;;;;;;;;;
35904;2018-02-09;AS;AS_CODESHARE;AS;2410;QX;N407QX;2410;11603;EUG;Eugene, OR;14057;PDX;Portland, OR;2223;2217.0;-6.0;8.0;2225.0;2255.0;5.0;2301;2300.0;-1.0;0;;0;N;38;43.0;30.0;1;106;;;;;;;;;
796246;2019-11-14;AS;AS;AS;455;AS;N526AS;455;12892;LAX;Los Angeles, CA;14831;SJC;San Jose, CA;1955;1944.0;-11.0;33.0;2017.0;2104.0;8.0;2119;2112.0;-7.0;0;;0;N;84;88.0;47.0;1;308;;;;;;;;;
344137;2018-11-04;AS;AS_CODESHARE;AS;2026;QX;N403QX;2026;14747;SEA;Seattle, WA;11884;GEG;Spokane, WA;1145;1143.0;-2.0;17.0;1200.0;1243.0;4.0;1249;1247.0;-2.0;0;;0;N;64;64.0;43.0;1;224;;;;;;;;;
351310;2018-11-10;AS;AS_CODESHARE;AS;2185;QX;N405QX;2185;14057;PDX;Portland, OR;14489;RDM;Bend/Redmond, OR;1955;2004.0;9.0;12.0;2016.0;2044.0;7.0;2035;2051.0;16.0;0;;0;N;40;47.0;28.0;1;116;9.0;0.0;7.0;0.0;0.0;;;;
215856;2018-07-18;AS;AS;AS;368;AS;N448AS;368;14831;SJC;San Jose, CA;14747;SEA;Seattle, WA;630;623.0;-7.0;16.0;639.0;820.0;8.0;839;828.0;-11.0;0;;0;N;129;125.0;101.0;1;696;;;;;;;;;
464406;2019-02-17;AS;AS;AS;873;AS;N596AS;873;12758;KOA;Kona, HI;10299;ANC;Anchorage, AK;2205;2152.0;-13.0;8.0;2200.0;446.0;5.0;515;451.0;-24.0;0;;0;N;370;359.0;346.0;1;2874;;;;;;;;;
342898;2018-11-03;AS;AS_CODESHARE;AS;2550;QX;N631QX;2550;14831;SJC;San Jose, CA;10800;BUR;Burbank, CA;635;644.0;9.0;14.0;658.0;745.0;3.0;750;748.0;-2.0;0;;0;N;75;64.0;47.0;1;296;;;;;;;;;
60133;2018-03-07;AS;AS_CODESHARE;AS;3308;OO;N185SY;3308;14057;PDX;Portland, OR;11259;DAL;Dallas, TX;605;550.0;-15.0;23.0;613.0;1120.0;4.0;1140;1124.0;-16.0;0;;0;N;215;214.0;187.0;1;1626;;;;;;;;;
853612;2019-12-31;AS;AS;AS;782;AS;N478AS;782;14057;PDX;Portland, OR;13204;MCO;Orlando, FL;800;749.0;-11.0;28.0;817.0;1601.0;5.0;1618;1606.0;-12.0;0;;0;N;318;317.0;284.0;1;2534;;;;;;;;;
792447;2019-11-11;AS;AS;AS;946;AS;N315AS;946;14747;SEA;Seattle, WA;14057;PDX;Portland, OR;2150;2157.0;7.0;20.0;2217.0;2243.0;3.0;2244;2246.0;2.0;0;;0;N;54;49.0;26.0;1;129;;;;;;;;;
663571;2019-07-30;AS;AS_CODESHARE;AS;3336;OO;N173SY;3336;14679;SAN;San Diego, CA;14893;SMF;Sacramento, CA;1015;1008.0;-7.0;22.0;1030.0;1140.0;20.0;1155;1200.0;5.0;0;;0;N;100;112.0;70.0;1;480;;;;;;;;;
822324;2019-12-06;AS;AS;AS;898;AS;N537AS;898;13830;OGG;Kahului, HI;14057;PDX;Portland, OR;1255;1413.0;78.0;10.0;1423.0;2121.0;3.0;2025;2124.0;59.0;0;;0;N;330;311.0;298.0;1;2562;0.0;0.0;0.0;0.0;59.0;;;;
113195;2018-04-26;AS;AS;AS;1604;AS;N837VA;1604;14747;SEA;Seattle, WA;12889;LAS;Las Vegas, NV;1455;1508.0;13.0;20.0;1528.0;1735.0;9.0;1730;1744.0;14.0;0;;0;N;155;156.0;127.0;1;867;;;;;;;;;
651390;2019-07-21;AS;AS_CODESHARE;AS;2613;QX;N628QX;2613;14057;PDX;Portland, OR;14893;SMF;Sacramento, CA;630;625.0;-5.0;13.0;638.0;750.0;5.0;805;755.0;-10.0;0;;0;N;95;90.0;72.0;1;479;;;;;;;;;
90912;2018-04-07;AS;AS_CODESHARE;AS;2747;QX;N626QX;2747;14747;SEA;Seattle, WA;11638;FAT;Fresno, CA;1545;1542.0;-3.0;14.0;1556.0;1744.0;3.0;1802;1747.0;-15.0;0;;0;N;137;125.0;108.0;1;748;;;;;;;;;
163413;2018-06-07;AS;AS;AS;1809;AS;N283VA;1809;14771;SFO;San Francisco, CA;14057;PDX;Portland, OR;1730;1729.0;-1.0;23.0;1752.0;1910.0;6.0;1910;1916.0;6.0;0;;0;N;100;107.0;78.0;1;550;;;;;;;;;
392385;2018-12-16;AS;AS;AS;1023;AS;N836VA;1023;12478;JFK;New York, NY;14771;SFO;San Francisco, CA;930;921.0;-9.0;39.0;1000.0;1232.0;3.0;1324;1235.0;-49.0;0;;0;N;414;374.0;332.0;1;2586;;;;;;;;;
265794;2018-08-27;AS;AS_CODESHARE;AS;3320;OO;N195SY;3320;11259;DAL;Dallas, TX;12953;LGA;New York, NY;600;555.0;-5.0;22.0;617.0;1018.0;3.0;1034;1021.0;-13.0;0;;0;N;214;206.0;181.0;1;1381;;;;;;;;;
215159;2018-07-18;AS;AS;AS;830;AS;N462AS;830;12173;HNL;Honolulu, HI;14831;SJC;San Jose, CA;1245;1251.0;6.0;42.0;1333.0;2127.0;8.0;2054;2135.0;41.0;0;;0;N;309;344.0;294.0;1;2417;0.0;0.0;35.0;0.0;6.0;;;;
431727;2019-01-19;AS;AS;AS;710;AS;N284AK;710;14771;SFO;San Francisco, CA;12889;LAS;Las Vegas, NV;925;1009.0;44.0;11.0;1020.0;1122.0;8.0;1100;1130.0;30.0;0;;0;N;95;81.0;62.0;1;414;0.0;0.0;30.0;0.0;0.0;;;;
852526;2019-12-30;AS;AS_CODESHARE;AS;2829;QX;N644QX;2829;14771;SFO;San Francisco, CA;14004;PAE;Everett, WA;2120;2115.0;-5.0;16.0;2131.0;2334.0;3.0;2335;2337.0;2.0;0;;0;N;135;142.0;123.0;1;710;;;;;;;;;
685942;2019-08-16;AS;AS_CODESHARE;AS;2613;QX;N650QX;2613;14057;PDX;Portland, OR;14893;SMF;Sacramento, CA;630;625.0;-5.0;19.0;644.0;756.0;6.0;805;802.0;-3.0;0;;0;N;95;97.0;72.0;1;479;;;;;;;;;
221160;2018-07-23;AS;AS;AS;338;AS;N619AS;338;14057;PDX;Portland, OR;14908;SNA;Santa Ana, CA;845;837.0;-8.0;11.0;848.0;1057.0;14.0;1115;1111.0;-4.0;0;;0;N;150;154.0;129.0;1;859;;;;;;;;;
151593;2018-05-28;AS;AS_CODESHARE;AS;2687;QX;N627QX;2687;14747;SEA;Seattle, WA;14057;PDX;Portland, OR;1630;1623.0;-7.0;10.0;1633.0;1701.0;3.0;1725;1704.0;-21.0;0;;0;N;55;41.0;28.0;1;129;;;;;;;;;
649960;2019-07-20;AS;AS_CODESHARE;AS;3304;OO;N181SY;3304;14831;SJC;San Jose, CA;15376;TUS;Tucson, AZ;1730;1721.0;-9.0;12.0;1733.0;1916.0;3.0;1935;1919.0;-16.0;0;;0;N;125;118.0;103.0;1;722;;;;;;;;;
210919;2018-07-14;AS;AS_CODESHARE;AS;2781;QX;N622QX;2781;13487;MSP;Minneapolis, MN;14679;SAN;San Diego, CA;1237;1228.0;-9.0;20.0;1248.0;1404.0;5.0;1447;1409.0;-38.0;0;;0;N;250;221.0;196.0;1;1532;;;;;;;;;
631871;2019-07-06;AS;AS;AS;50;AS;N614AS;50;14709;SCC;Deadhorse, AK;10754;BRW;Barrow, AK;1735;1727.0;-8.0;4.0;1731.0;1805.0;3.0;1820;1808.0;-12.0;0;;0;N;45;41.0;34.0;1;204;;;;;;;;;
362596;2018-11-20;AS;AS;AS;1100;AS;N361VA;1100;14771;SFO;San Francisco, CA;10693;BNA;Nashville, TN;1207;1259.0;52.0;36.0;1335.0;1929.0;5.0;1829;1934.0;65.0;0;;0;N;262;275.0;234.0;1;1969;52.0;0.0;13.0;0.0;0.0;;;;
647806;2019-07-18;AS;AS;AS;779;AS;N305AS;779;15016;STL;St. Louis, MO;14747;SEA;Seattle, WA;1915;2049.0;94.0;16.0;2105.0;2301.0;11.0;2140;2312.0;92.0;0;;0;N;265;263.0;236.0;1;1709;1.0;0.0;0.0;0.0;91.0;;;;
166494;2018-06-09;AS;AS;AS;425;AS;N319AS;425;14107;PHX;Phoenix, AZ;14747;SEA;Seattle, WA;958;950.0;-8.0;11.0;1001.0;1229.0;10.0;1300;1239.0;-21.0;0;;0;N;182;169.0;148.0;1;1107;;;;;;;;;
224726;2018-07-25;AS;AS;AS;765;AS;N278AK;765;10821;BWI;Baltimore, MD;14747;SEA;Seattle, WA;1924;2050.0;86.0;22.0;2112.0;2331.0;6.0;2217;2337.0;80.0;0;;0;N;353;347.0;319.0;1;2335;0.0;0.0;33.0;0.0;47.0;;;;
852036;2019-12-30;AS;AS;AS;1066;AS;N638VA;1066;14747;SEA;Seattle, WA;10140;ABQ;Albuquerque, NM;1050;1136.0;46.0;17.0;1153.0;1510.0;3.0;1446;1513.0;27.0;0;;0;N;176;157.0;137.0;1;1180;0.0;0.0;0.0;0.0;27.0;;;;
509961;2019-03-28;AS;AS_CODESHARE;AS;3365;OO;N191SY;3365;14679;SAN;San Diego, CA;10140;ABQ;Albuquerque, NM;1825;1824.0;-1.0;27.0;1851.0;2111.0;4.0;2110;2115.0;5.0;0;;0;N;105;111.0;80.0;1;628;;;;;;;;;
85494;2018-04-02;AS;AS;AS;876;AS;N517AS;876;12758;KOA;Kona, HI;14747;SEA;Seattle, WA;1048;1115.0;27.0;21.0;1136.0;2011.0;11.0;1934;2022.0;48.0;0;;0;N;346;367.0;335.0;1;2688;0.0;0.0;21.0;0.0;27.0;;;;
515990;2019-04-02;AS;AS_CODESHARE;AS;3474;OO;N183SY;3474;14747;SEA;Seattle, WA;11638;FAT;Fresno, CA;1545;1539.0;-6.0;22.0;1601.0;1747.0;3.0;1800;1750.0;-10.0;0;;0;N;135;131.0;106.0;1;748;;;;;;;;;
645988;2019-07-16;AS;AS_CODESHARE;AS;2846;QX;N412QX;2846;14057;PDX;Portland, OR;11884;GEG;Spokane, WA;1240;1233.0;-7.0;5.0;1238.0;1331.0;3.0;1345;1334.0;-11.0;0;;0;N;65;61.0;53.0;1;279;;;;;;;;;
552829;2019-05-03;AS;AS_CODESHARE;AS;3350;OO;N183SY;3350;10800;BUR;Burbank, CA;14831;SJC;San Jose, CA;2135;2122.0;-13.0;22.0;2144.0;2233.0;10.0;2250;2243.0;-7.0;0;;0;N;75;81.0;49.0;1;296;;;;;;;;;
119208;2018-05-01;AS;AS_CODESHARE;AS;2054;QX;N434MK;2054;14747;SEA;Seattle, WA;10275;ALW;Walla Walla, WA;1725;1716.0;-9.0;12.0;1728.0;1808.0;3.0;1821;1811.0;-10.0;0;;0;N;56;55.0;40.0;1;213;;;;;;;;;
375198;2018-12-01;AS;AS_CODESHARE;AS;2315;QX;N631QX;2315;14747;SEA;Seattle, WA;14057;PDX;Portland, OR;2130;2128.0;-2.0;17.0;2145.0;2211.0;4.0;2225;2215.0;-10.0;0;;0;N;55;47.0;26.0;1;129;;;;;;;;;
60572;2018-03-07;AS;AS_CODESHARE;AS;2830;QX;N630QX;2830;14908;SNA;Santa Ana, CA;14771;SFO;San Francisco, CA;1150;1228.0;38.0;10.0;1238.0;1345.0;4.0;1321;1349.0;28.0;0;;0;N;91;81.0;67.0;1;372;0.0;0.0;0.0;0.0;28.0;;;;
276831;2018-09-06;AS;AS;AS;806;AS;N566AS;806;13830;OGG;Kahului, HI;14679;SAN;San Diego, CA;1200;1157.0;-3.0;17.0;1214.0;2008.0;5.0;2013;2013.0;0.0;0;;0;N;313;316.0;294.0;1;2541;;;;;;;;;
353683;2018-11-12;AS;AS_CODESHARE;AS;2161;QX;N450QX;2161;14747;SEA;Seattle, WA;14057;PDX;Portland, OR;1105;1100.0;-5.0;13.0;1113.0;1145.0;3.0;1201;1148.0;-13.0;0;;0;N;56;48.0;32.0;1;129;;;;;;;;;
843049;2019-12-23;AS;AS;AS;1948;AS;N522VA;1948;14771;SFO;San Francisco, CA;14679;SAN;San Diego, CA;1500;1511.0;11.0;12.0;1523.0;1635.0;4.0;1635;1639.0;4.0;0;;0;N;95;88.0;72.0;1;447;;;;;;;;;
18970;2018-01-21;AS;AS;AS;517;AS;N266AK;517;14262;PSP;Palm Springs, CA;14747;SEA;Seattle, WA;1730;1721.0;-9.0;10.0;1731.0;1959.0;10.0;2017;2009.0;-8.0;0;;0;N;167;168.0;148.0;1;987;;;;;;;;;
271951;2018-09-02;AS;AS;AS;1265;AS;N847VA;1265;14908;SNA;Santa Ana, CA;14747;SEA;Seattle, WA;745;741.0;-4.0;24.0;805.0;1028.0;9.0;1033;1037.0;4.0;0;;0;N;168;176.0;143.0;1;978;;;;;;;;;
678283;2019-08-10;AS;AS;AS;562;AS;N265AK;562;14057;PDX;Portland, OR;12892;LAX;Los Angeles, CA;1905;1902.0;-3.0;14.0;1916.0;2116.0;13.0;2135;2129.0;-6.0;0;;0;N;150;147.0;120.0;1;834;;;;;;;;;
