Scheduled Departure (Hour);Scheduled Arrival (Hour);Departing Airport;Arriving Airport;Hourly Taxi_Out Duration (Median);Hourly Taxi_In Duration (Median)
20;21;DFW;CLL;18.5;6.0
20;21;DFW;CRP;15.0;3.0
20;21;DFW;DEN;29.0;9.0
20;21;DFW;DRT;14.0;2.0
20;21;DFW;ELP;14.0;3.0
20;21;DFW;FSM;21.0;2.0
20;21;DFW;GGG;31.0;4.0
20;21;DFW;GPT;14.0;5.0
20;21;DFW;HOU;13.0;5.0
20;21;DFW;IAH;23.0;9.0
20;21;DFW;JLN;20.0;5.0
20;21;DFW;LAS;19.5;8.0
20;21;DFW;LAX;23.0;13.5
20;21;DFW;LBB;25.0;5.0
20;21;DFW;LCH;12.0;5.0
20;21;DFW;LIT;28.0;6.0
20;21;DFW;MAF;20.0;3.0
20;21;DFW;MLU;17.0;3.0
20;21;DFW;OKC;15.0;5.5
20;21;DFW;PHX;21.0;5.0
20;21;DFW;PSP;11.0;9.0
20;21;DFW;SAT;12.5;4.0
20;21;DFW;SGF;16.0;6.0
20;21;DFW;SHV;20.0;6.0
20;21;DFW;SJT;13.0;3.0
20;21;DFW;SNA;13.0;6.0
20;21;DFW;SPS;22.0;7.0
20;21;DFW;STL;15.0;4.0
20;21;DFW;SWO;16.0;3.5
20;21;DFW;TUL;14.0;3.0
20;21;DFW;TXK;31.0;4.0
20;21;DFW;TYR;25.0;7.0
20;21;DFW;XNA;23.5;7.5
20;21;DTW;ATL;10.0;7.0
20;21;DTW;AZO;20.0;3.0
20;21;DTW;BHM;15.0;6.0
20;21;DTW;BNA;19.0;7.0
20;21;DTW;BOS;13.0;13.0
20;21;DTW;BWI;18.0;7.0
20;21;DTW;CHA;19.0;7.0
20;21;DTW;CMH;17.5;3.5
20;21;DTW;CVG;16.0;4.5
20;21;DTW;DAY;21.5;5.0
20;21;DTW;DCA;20.0;4.5
20;21;DTW;DEN;14.0;6.0
20;21;DTW;DFW;18.0;5.0
20;21;DTW;DSM;19.0;5.0
20;21;DTW;ELM;14.5;4.0
20;21;DTW;ERI;17.0;3.0
20;21;DTW;EVV;30.0;5.0
20;21;DTW;EWR;15.0;5.0
20;21;DTW;FWA;25.0;6.0
20;21;DTW;GRB;17.0;11.0
20;21;DTW;GRR;17.0;4.0
20;21;DTW;GSP;11.0;3.5
20;21;DTW;HPN;18.0;5.0
20;21;DTW;HSV;20.0;4.0
20;21;DTW;IAD;19.0;5.0
20;21;DTW;IND;16.0;5.5
20;21;DTW;LAN;10.0;3.0
20;21;DTW;LAS;13.0;6.0
20;21;DTW;LIT;16.0;5.0
20;21;DTW;MBS;16.0;4.0
20;21;DTW;MCI;14.0;4.0
20;21;DTW;MDT;16.0;5.0
20;21;DTW;MEM;15.0;3.5
20;21;DTW;MLI;20.5;3.0
20;21;DTW;MSP;14.0;9.0
20;21;DTW;MSY;18.0;5.0
20;21;DTW;OKC;14.0;3.0
20;21;DTW;OMA;16.0;4.0
20;21;DTW;ORD;14.0;36.0
20;21;DTW;PHL;11.0;7.0
20;21;DTW;PHX;13.5;6.0
20;21;DTW;PIT;17.0;3.0
20;21;DTW;PLN;14.5;4.5
20;21;DTW;ROC;19.0;7.0
20;21;DTW;SBN;18.0;3.0
20;21;DTW;SDF;25.0;8.0
20;21;DTW;STL;11.0;4.0
20;21;DTW;SYR;20.5;4.0
20;21;DTW;TYS;18.0;2.5
20;21;ECP;HOU;9.0;5.0
20;21;ELP;LAX;12.0;9.0
20;21;EWR;BNA;26.0;7.5
20;21;EWR;BOS;25.0;4.0
20;21;EWR;DCA;23.0;4.0
20;21;EWR;IAD;25.0;7.5
20;21;EWR;MCI;27.0;4.0
20;21;EWR;ORD;17.5;6.5
20;21;EWR;PIT;58.0;6.0
20;21;EWR;PWM;29.0;3.0
20;21;EWR;RDU;25.0;3.5
20;21;EWR;RIC;26.0;9.0
20;21;FAI;ANC;29.0;7.0
20;21;FAR;AZA;12.5;5.5
20;21;FAR;LAS;9.0;5.0
20;21;FAY;CLT;34.0;3.0
20;21;FCA;SEA;10.5;6.5
20;21;FLL;BNA;20.0;4.0
20;21;FLL;JAX;13.0;4.0
20;21;FLL;MCO;12.5;9.0
20;21;FLL;MYR;11.0;3.5
20;21;FLL;PHX;18.0;6.0
20;21;FLL;STL;14.0;3.0
20;21;FLL;TPA;13.0;5.0
20;21;FLO;CLT;22.5;26.0
20;21;FSD;LAS;13.0;5.0
20;21;GEG;PDX;8.5;3.5
20;21;GEG;SEA;13.5;7.5
20;21;GRB;ORD;16.0;19.0
20;21;GRK;DFW;18.0;7.5
20;21;GRR;DEN;10.0;12.0
20;21;GRR;ORD;14.5;25.0
20;21;GSO;CLT;19.0;5.0
20;21;GSP;CLT;15.0;16.0
20;21;GSP;MIA;9.0;6.0
20;21;GTF;AZA;7.0;5.0
20;21;GTF;LAS;4.0;4.0
20;21;GUM;SPN;10.0;5.0
20;21;HNL;KOA;10.5;5.0
20;21;HNL;OGG;14.0;9.0
20;21;HOU;AUS;9.0;5.0
20;21;HOU;BHM;9.0;2.5
20;21;HOU;BNA;10.0;6.0
20;21;HOU;DAL;10.0;5.0
20;21;HOU;MAF;19.0;4.0
20;21;HOU;MEM;11.0;4.0
20;21;HOU;MSY;7.0;5.0
20;21;HOU;OKC;8.0;4.0
20;21;HOU;SAT;8.0;8.5
20;21;HOU;TUL;13.0;5.0
20;21;HRL;HOU;6.5;5.5
20;21;IAD;CLT;20.0;9.0
20;21;IAH;AEX;21.0;5.0
20;21;IAH;AUS;21.0;5.5
20;21;IAH;DFW;23.0;14.0
20;21;IAH;ECP;12.5;3.5
20;21;IAH;ELP;17.0;3.0
20;21;IAH;GPT;26.0;5.0
20;21;IAH;JAN;12.0;5.0
20;21;IAH;LAS;19.0;5.0
20;21;IAH;LAX;18.0;10.0
20;21;IAH;LIT;10.0;8.0
20;21;IAH;MEM;16.5;5.0
20;21;IAH;MFE;22.0;4.0
20;21;IAH;MSY;21.0;4.0
20;21;IAH;PNS;16.0;4.0
20;21;IAH;SAT;12.0;3.0
20;21;IAH;SNA;12.5;5.0
20;21;IAH;TUL;21.0;3.0
20;21;IAH;TUS;24.0;4.0
20;21;IAH;VPS;14.0;5.0
20;21;IAH;XNA;27.0;5.0
20;21;ICT;AZA;14.0;6.0
20;21;ILM;CLT;16.5;15.0
20;21;IND;DEN;9.0;5.0
20;21;IND;DFW;13.0;15.0
20;21;IND;LAS;19.5;15.0
20;21;IND;MCI;8.0;3.0
20;21;IND;PHX;8.0;5.0
20;21;IND;SFO;10.0;24.0
20;21;ITO;HNL;11.0;7.0
20;21;JAX;ATL;11.0;12.0
20;21;JAX;FLL;10.5;6.0
20;21;JFK;BNA;34.0;22.0
20;21;JFK;BOS;25.5;6.5
20;21;JFK;RIC;22.0;4.0
20;21;JNU;ANC;11.0;5.0
20;21;KOA;HNL;8.5;6.0
20;21;KTN;JNU;6.0;3.0
20;21;LAS;BUR;11.5;1.0
20;21;LAS;LAX;19.0;11.0
20;21;LAS;LGB;11.0;16.0
20;21;LAS;OAK;11.5;7.0
20;21;LAS;PHX;10.0;6.0
20;21;LAS;RNO;10.0;3.0
20;21;LAS;SAN;13.0;3.0
20;21;LAS;SFO;20.0;9.5
20;21;LAS;SJC;15.0;4.0
20;21;LAS;SMF;11.5;4.0
20;21;LAS;SNA;12.0;5.5
20;21;LAX;FAT;35.5;5.0
20;21;LAX;LAS;13.0;9.0
20;21;LAX;OAK;12.0;5.0
20;21;LAX;PHX;35.5;3.5
20;21;LAX;SAN;10.0;3.0
20;21;LAX;SBA;17.0;8.0
20;21;LAX;SFO;20.0;7.0
20;21;LAX;SJC;11.0;4.0
20;21;LAX;SMF;13.5;4.5
20;21;LAX;STS;17.0;5.0
20;21;LBB;DFW;16.0;12.0
20;21;LEX;ATL;13.0;20.0
20;21;LEX;CLT;8.0;27.0
20;21;LGA;BGR;43.0;5.0
20;21;LGA;BNA;30.5;5.5
20;21;LGA;BOS;33.5;6.5
20;21;LGA;DCA;25.0;6.5
20;21;LGA;MDW;20.0;14.0
20;21;LGA;ORD;13.5;11.0
20;21;LGA;PHL;36.0;10.5
20;21;LGA;PWM;27.0;2.5
20;21;LGB;OAK;10.0;5.0
20;21;LGB;SFO;12.0;7.5
20;21;LGB;SJC;10.0;4.0
20;21;LIH;HNL;6.0;23.0
20;21;LIT;DFW;11.0;11.0
20;21;MAF;DFW;12.0;10.0
20;21;MAF;HOU;11.0;6.0
20;21;MCI;ABQ;12.0;5.0
20;21;MCI;DAL;9.0;5.5
20;21;MCI;DEN;13.0;7.5
20;21;MCI;LAS;6.0;5.0
20;21;MCI;MDW;12.0;5.0
20;21;MCI;MSP;9.0;4.0
20;21;MCO;BNA;16.0;5.0
20;21;MCO;HOU;14.0;5.0
20;21;MCO;IAH;10.0;13.0
20;21;MCO;MSY;10.0;4.0
20;21;MCO;RDU;15.5;2.0
20;21;MCO;SAT;13.0;3.0
20;21;MCO;STL;14.5;3.0
20;21;MDW;BHM;15.0;2.0
20;21;MDW;BNA;13.0;5.0
20;21;MDW;DEN;10.0;4.0
20;21;MDW;MCI;8.0;3.0
20;21;MDW;MSP;13.5;7.5
20;21;MDW;STL;6.5;6.5
20;21;MEI;PIB;10.0;14.0
20;21;MEM;HOU;4.0;5.0
20;21;MFR;PDX;9.0;20.0
20;21;MIA;BNA;14.0;7.0
20;21;MIA;EYW;21.0;3.0
20;21;MIA;MCO;16.0;133.0
20;21;MIA;MSY;11.0;9.0
20;21;MIA;STL;15.0;5.0
20;21;MIA;TPA;19.0;4.5
20;21;MKE;DEN;7.0;7.0
20;21;MRY;LAX;11.5;25.0
20;21;MSN;ORD;10.0;16.0
20;21;MSP;ATW;7.0;5.0
20;21;MSP;BIS;18.0;3.0
20;21;MSP;CID;15.5;6.5
20;21;MSP;DEN;10.0;10.0
20;21;MSP;FAR;15.0;4.0
20;21;MSP;FSD;29.5;12.5
20;21;MSP;HIB;13.5;3.0
20;21;MSP;LAS;14.0;6.0
20;21;MSP;LSE;18.0;3.0
20;21;MSP;MKE;26.0;6.0
20;21;MSP;MSO;23.0;5.0
20;21;MSP;OMA;14.0;5.0
20;21;MSP;ORD;15.0;12.0
20;21;MSP;PDX;17.0;3.0
20;21;MSP;RAP;7.0;3.0
20;21;MSP;SEA;13.0;12.0
20;21;MSY;DAL;12.0;3.0
20;21;MSY;HOU;7.0;5.5
20;21;MSY;LAS;9.0;4.0
20;21;OAK;BUR;8.5;2.0
20;21;OAK;GEG;18.0;3.0
20;21;OAK;LAS;11.0;7.0
20;21;OAK;LAX;22.0;6.0
20;21;OAK;LGB;8.0;4.0
20;21;OAK;ONT;14.5;4.0
20;21;OAK;PDX;12.0;3.0
20;21;OAK;RNO;13.0;3.0
20;21;OAK;SAN;10.0;4.0
20;21;OAK;SNA;11.0;3.5
20;21;OGG;HNL;8.5;5.5
20;21;OKC;DEN;8.0;7.0
20;21;OKC;DFW;11.0;11.5
20;21;OKC;HOU;6.0;6.0
20;21;OMA;DEN;10.0;6.0
20;21;OMA;MDW;9.0;5.0
20;21;OME;ANC;3.5;3.5
20;21;ONT;OAK;7.0;6.0
20;21;ONT;SJC;7.0;2.0
20;21;ONT;SMF;6.0;3.0
20;21;ORD;ALO;30.5;5.5
20;21;ORD;ATW;12.5;5.0
20;21;ORD;BNA;33.5;8.0
20;21;ORD;CID;26.0;11.0
20;21;ORD;CMI;14.0;3.0
20;21;ORD;COS;16.5;6.0
20;21;ORD;COU;15.0;7.0
20;21;ORD;DBQ;18.0;5.0
20;21;ORD;DEN;23.5;9.5
20;21;ORD;DLH;6.0;3.0
20;21;ORD;DSM;16.0;4.0
20;21;ORD;EAU;20.0;3.0
20;21;ORD;FSD;20.0;10.0
20;21;ORD;GRB;25.0;3.0
20;21;ORD;LIT;27.0;13.0
20;21;ORD;LSE;26.0;3.5
20;21;ORD;MCI;13.0;6.0
20;21;ORD;MEM;14.0;3.0
20;21;ORD;MKE;15.5;5.0
20;21;ORD;MLI;16.0;4.0
20;21;ORD;MSP;34.0;6.0
20;21;ORD;PHX;15.0;5.0
20;21;ORD;PIA;34.5;4.5
20;21;ORD;RST;19.5;3.5
20;21;ORD;SBN;26.0;5.0
20;21;ORD;SGF;21.0;5.0
20;21;ORD;STL;14.0;3.5
20;21;ORD;SUX;15.5;3.0
20;21;ORD;UIN;31.5;4.5
20;21;PDX;GEG;7.0;4.0
20;21;PDX;MFR;13.0;6.0
20;21;PDX;RDM;12.0;1.5
20;21;PDX;SEA;13.5;7.5
20;21;PDX;SFO;8.0;17.0
20;21;PDX;SMF;12.0;3.0
20;21;PHF;CLT;15.0;8.0
20;21;PHL;ALB;61.0;5.0
20;21;PHL;AVP;17.0;5.0
20;21;PHL;BNA;14.5;6.0
20;21;PHL;BOS;15.0;7.0
20;21;PHL;BTV;13.0;4.0
20;21;PHL;CHO;19.0;3.0
20;21;PHL;CVG;20.0;4.0
20;21;PHL;IAD;13.0;3.0
20;21;PHL;ISP;17.5;8.0
20;21;PHL;LGA;17.5;6.5
20;21;PHL;MDT;17.0;4.0
20;21;PHL;MDW;11.0;3.0
20;21;PHL;MEM;16.0;5.0
20;21;PHL;MKE;22.0;5.0
20;21;PHL;ORF;13.0;4.0
20;21;PHL;PIT;17.5;5.0
20;21;PHL;PVD;19.0;3.0
20;21;PHL;RIC;15.0;6.0
20;21;PHL;ROA;19.0;14.0
20;21;PHL;SBY;16.0;8.0
20;21;PHX;BFL;28.0;3.0
20;21;PHX;BUR;11.5;4.5
20;21;PHX;DEN;11.5;5.0
20;21;PHX;FAT;21.5;4.0
20;21;PHX;LAS;16.0;7.0
20;21;PHX;LAX;20.0;26.5
20;21;PHX;LGB;16.0;2.5
20;21;PHX;MRY;19.5;3.5
20;21;PHX;OAK;9.5;4.5
20;21;PHX;ONT;13.0;6.0
20;21;PHX;PSP;13.0;4.0
20;21;PHX;RNO;16.5;5.0
20;21;PHX;SAN;14.0;2.0
20;21;PHX;SBA;15.0;4.0
20;21;PHX;SBP;19.0;5.0
20;21;PHX;SFO;29.0;6.0
20;21;PHX;SJC;11.0;4.0
20;21;PHX;SNA;13.5;6.0
20;21;PHX;TUS;14.0;3.0
20;21;PIE;AVL;11.0;7.0
20;21;PIT;BOS;11.0;4.0
20;21;PIT;DCA;13.0;2.0
20;21;PIT;EWR;17.0;9.0
20;21;PIT;IAD;12.0;9.0
20;21;PSP;SFO;19.0;8.0
20;21;RDM;SEA;23.0;6.0
20;21;RDU;ATL;14.0;9.0
20;21;RDU;BDL;19.0;5.5
20;21;RDU;BWI;11.5;2.5
20;21;RDU;CLT;23.0;6.0
20;21;RDU;CMH;20.0;4.0
20;21;RDU;EWR;23.0;4.0
20;21;RDU;IAD;15.0;6.0
20;21;RIC;BOS;21.0;7.0
20;21;RIC;CLT;12.0;6.0
20;21;RIC;IAD;13.5;6.0
20;21;RNO;LAS;8.5;5.0
20;21;RNO;LAX;18.0;15.0
20;21;SAN;LAS;11.5;7.5
20;21;SAN;LAX;19.5;11.0
20;21;SAN;PHX;10.0;6.0
20;21;SAN;SFO;12.0;11.5
20;21;SAN;SMF;12.0;6.5
20;21;SAT;DAL;9.5;4.5
20;21;SAT;DEN;5.0;4.0
20;21;SAT;LAX;7.0;8.0
20;21;SAV;CLT;12.0;27.5
20;21;SAV;CVG;8.0;5.0
20;21;SBP;LAX;9.0;10.0
20;21;SDF;BWI;7.0;3.0
20;21;SDF;CLT;9.0;13.0
20;21;SDF;DFW;12.5;17.5
20;21;SEA;GEG;11.0;4.0
20;21;SEA;JNU;12.0;3.0
20;21;SEA;PDX;13.0;4.5
20;21;SEA;RDM;15.0;5.0
20;21;SFO;BFL;17.0;4.0
20;21;SFO;BUR;14.0;3.0
20;21;SFO;FAT;35.0;7.0
20;21;SFO;LAS;21.0;6.5
20;21;SFO;LAX;19.5;11.0
20;21;SFO;MFR;19.0;5.0
20;21;SFO;ONT;31.0;4.0
20;21;SFO;PSP;14.5;5.0
20;21;SFO;SAN;14.5;5.0
20;21;SFO;SMF;18.0;6.0
20;21;SFO;STS;22.0;4.0
20;21;SHD;IAD;13.0;7.5
20;21;SHV;DFW;15.0;11.0
20;21;SJC;BUR;9.0;2.0
20;21;SJC;EUG;12.0;5.0
20;21;SJC;LAX;18.0;35.5
20;21;SJC;RNO;12.0;5.0
20;21;SJC;SAN;10.5;6.0
20;21;SJC;SNA;9.0;3.0
20;21;SLC;ASE;21.0;2.0
20;21;SLC;BOI;16.5;3.0
20;21;SLC;BUR;17.0;3.0
20;21;SLC;CPR;13.0;4.0
20;21;SLC;EUG;14.5;5.0
20;21;SLC;FAT;21.0;4.0
20;21;SLC;GJT;18.0;2.0
20;21;SLC;IDA;19.0;3.0
20;21;SLC;JAC;27.0;3.0
20;21;SLC;LAS;18.0;7.5
20;21;SLC;LAX;19.0;11.0
20;21;SLC;LGB;26.0;4.0
20;21;SLC;MSO;19.0;15.0
20;21;SLC;PDX;16.0;3.0
20;21;SLC;PHX;11.5;5.0
20;21;SLC;PIH;24.0;3.0
20;21;SLC;PSC;19.0;4.0
20;21;SLC;PSP;14.0;4.0
20;21;SLC;RDM;17.0;3.0
20;21;SLC;SAN;19.5;5.0
20;21;SLC;SBA;16.0;2.0
20;21;SLC;SEA;18.0;9.0
20;21;SLC;SFO;25.0;6.0
20;21;SLC;SJC;16.0;6.0
20;21;SLC;SNA;14.0;6.0
20;21;SLC;SUN;14.0;3.0
20;21;SLC;TWF;8.0;2.0
20;21;SMF;BUR;9.0;8.0
20;21;SMF;LAS;9.0;3.5
20;21;SMF;LAX;20.5;20.5
20;21;SMF;SFO;23.5;6.0
20;21;SMF;SNA;8.5;5.0
20;21;SNA;LAS;7.0;6.0
20;21;SNA;PHX;9.0;3.0
20;21;SNA;SFO;12.0;7.0
20;21;SNA;SJC;7.0;3.5
20;21;SRQ;ATL;14.0;7.0
20;21;STL;DAL;6.0;5.0
20;21;STL;DEN;7.0;5.0
20;21;STL;MDW;9.0;4.0
20;21;STL;MSP;9.0;4.0
20;21;STL;ORD;20.0;12.5
20;21;STS;SAN;10.0;4.0
20;21;TLH;CLT;13.5;14.0
20;21;TPA;ATL;9.0;7.0
20;21;TPA;DAL;11.0;13.0
20;21;TPA;FLL;13.0;10.0
20;21;TPA;MDW;8.0;4.0
20;21;TRI;CLT;12.0;11.0
20;21;TTN;ORD;17.0;15.0
20;21;TUL;HOU;12.0;5.0
20;21;TVC;DTW;12.0;7.0
20;21;TYS;CLT;22.0;17.0
20;21;TYS;DFW;14.0;12.0
20;21;TYS;ORD;12.5;17.5
20;21;TYS;PIE;6.5;7.0
20;21;XNA;DEN;12.5;21.0
20;21;XNA;DFW;13.0;20.0
20;21;YUM;PHX;17.0;9.0
20;22;ABQ;DAL;8.0;9.0
20;22;ABQ;DEN;8.5;7.0
20;22;ABQ;SEA;11.0;5.0
20;22;ACY;FLL;9.0;8.0
20;22;ATL;ABE;13.0;6.0
20;22;ATL;ALB;17.0;5.0
20;22;ATL;AVP;17.0;4.0
20;22;ATL;BOS;12.0;5.0
20;22;ATL;BTV;18.0;5.0
20;22;ATL;BWI;22.0;8.0
20;22;ATL;CMH;11.0;9.0
20;22;ATL;CRW;9.0;5.0
20;22;ATL;DCA;13.0;4.0
20;22;ATL;DEN;9.0;18.0
20;22;ATL;EWR;21.5;8.0
20;22;ATL;FLL;14.0;4.0
20;22;ATL;FSD;15.0;5.0
20;22;ATL;FWA;19.0;5.0
20;22;ATL;GRB;13.0;4.0
20;22;ATL;HPN;11.0;4.0
20;22;ATL;ICT;12.0;4.0
20;22;ATL;IND;12.0;4.0
20;22;ATL;JAX;24.0;4.0
20;22;ATL;LAS;10.0;4.0
20;22;ATL;LAX;14.0;9.0
20;22;ATL;LGA;16.5;7.0
20;22;ATL;MCO;16.0;10.0
20;22;ATL;MIA;28.5;10.0
20;22;ATL;PBI;13.0;5.5
20;22;ATL;PDX;15.5;5.0
20;22;ATL;PHF;16.0;4.0
20;22;ATL;PHL;20.0;9.0
20;22;ATL;PIT;20.0;4.0
20;22;ATL;RDU;14.5;4.5
20;22;ATL;RIC;11.0;8.0
20;22;ATL;SAT;16.5;4.0
20;22;ATL;SBN;28.5;3.5
20;22;ATL;SDF;17.0;4.0
20;22;ATL;SEA;16.0;9.0
20;22;ATL;SLC;25.0;10.0
20;22;ATL;SMF;15.0;5.0
20;22;ATL;TPA;14.0;3.0
20;22;ATL;TTN;27.0;9.0
20;22;AUS;SJC;11.0;5.0
20;22;BET;ANC;7.5;4.0
20;22;BHM;TPA;7.0;8.0
20;22;BIL;SEA;13.0;24.0
20;22;BIS;AZA;12.0;5.0
20;22;BNA;DEN;10.0;6.0
20;22;BNA;LAS;9.0;3.0
20;22;BNA;LAX;26.0;38.0
20;22;BNA;MCI;9.0;5.0
20;22;BNA;MSY;8.0;3.0
20;22;BNA;TPA;13.0;17.0
20;22;BOI;DEN;12.0;8.0
20;22;BOS;BUF;26.0;5.0
20;22;BOS;BWI;14.0;4.0
20;22;BOS;CLE;16.0;7.5
20;22;BOS;CMH;22.0;5.0
20;22;BOS;DCA;20.0;4.0
20;22;BOS;DTW;12.0;7.0
20;22;BOS;EWR;18.5;19.0
20;22;BOS;IND;12.0;5.0
20;22;BOS;JFK;14.0;17.0
20;22;BOS;LAS;16.0;7.0
20;22;BOS;ORD;19.0;9.0
20;22;BOS;PHL;27.0;5.0
20;22;BOS;PIT;17.0;3.0
20;22;BOS;RDU;17.0;6.0
20;22;BOS;RIC;25.5;9.5
20;22;BOS;STL;19.0;2.0
20;22;BTV;JFK;12.0;11.0
20;22;BUF;AUS;19.0;12.0
20;22;BUF;BOS;30.0;4.0
20;22;BUF;JFK;18.0;8.0
20;22;BUR;OAK;13.5;5.0
20;22;BUR;PDX;12.5;3.5
20;22;BUR;PHX;11.5;4.5
20;22;BUR;SFO;13.0;7.0
20;22;BUR;SMF;9.0;3.0
20;22;BWI;ATL;12.0;9.0
20;22;BWI;AUS;22.0;7.0
20;22;BWI;BOS;10.5;6.5
20;22;BWI;CHS;12.0;4.0
20;22;BWI;CVG;9.0;5.0
20;22;BWI;DAL;12.0;5.0
20;22;BWI;DEN;11.0;7.0
20;22;BWI;FLL;10.0;10.0
20;22;BWI;HOU;9.0;28.0
20;22;BWI;JAX;11.5;4.5
20;22;BWI;LAS;10.0;4.0
20;22;BWI;MCO;12.0;5.0
20;22;BWI;MSY;14.0;3.0
20;22;BWI;PBI;11.0;4.0
20;22;BWI;PHX;13.0;8.0
20;22;BWI;RSW;10.0;3.0
20;22;BWI;SAT;9.0;3.0
20;22;BWI;SLC;21.0;4.0
20;22;CHA;PIE;11.0;5.0
20;22;CHA;SFB;13.0;6.0
20;22;CHS;JFK;12.5;8.5
20;22;CKB;SFB;5.0;6.0
20;22;CLE;EWR;12.5;8.5
20;22;CLE;SAT;10.0;7.0
20;22;CLE;SAV;13.0;5.0
20;22;CLT;AUS;22.0;10.0
20;22;CLT;AVP;30.0;7.0
20;22;CLT;BOS;18.0;39.0
20;22;CLT;BTV;16.0;5.0
20;22;CLT;BWI;23.0;4.0
20;22;CLT;DCA;21.5;5.0
20;22;CLT;DTW;15.0;8.0
20;22;CLT;ERI;25.0;4.0
20;22;CLT;EWR;13.0;8.0
20;22;CLT;FLL;18.5;4.0
20;22;CLT;FWA;29.0;5.0
20;22;CLT;GRR;24.0;8.0
20;22;CLT;HPN;10.5;4.0
20;22;CLT;IAH;16.5;4.5
20;22;CLT;JAX;31.0;4.0
20;22;CLT;JFK;21.0;10.0
20;22;CLT;LAS;18.0;6.0
20;22;CLT;LAX;21.0;9.0
20;22;CLT;LEX;14.0;6.0
20;22;CLT;LGA;18.0;5.0
20;22;CLT;MHT;21.5;7.0
20;22;CLT;MIA;22.5;5.5
20;22;CLT;MSP;14.0;4.0
20;22;CLT;OKC;20.5;13.0
20;22;CLT;OMA;27.0;4.0
20;22;CLT;PBI;13.0;4.0
20;22;CLT;PHL;13.0;7.0
20;22;CLT;PIT;11.5;5.0
20;22;CLT;PVD;15.0;4.5
20;22;CLT;PWM;29.0;3.0
20;22;CLT;ROC;30.5;6.5
20;22;CLT;RSW;14.0;3.0
20;22;CLT;SAN;16.0;7.5
20;22;CLT;SDF;22.0;7.0
20;22;CLT;SEA;20.0;9.0
20;22;CLT;SLC;14.0;3.0
20;22;CLT;SYR;11.0;5.0
20;22;CLT;TOL;28.0;3.5
20;22;CLT;TPA;16.0;7.0
20;22;CMH;BOS;9.0;5.0
20;22;CMH;LGA;32.0;12.0
20;22;CVG;BOS;15.0;6.0
20;22;CVG;DCA;15.5;4.0
20;22;CVG;EWR;17.5;11.0
20;22;CVG;LAX;8.0;12.0
20;22;DAL;MAF;8.0;2.0
20;22;DAL;MCI;15.0;4.0
20;22;DAL;MDW;9.5;13.5
20;22;DAL;OAK;12.0;9.0
20;22;DAL;PDX;11.0;5.0
20;22;DAL;SJC;7.0;3.0
20;22;DAL;STL;15.5;3.5
20;22;DCA;ATL;19.0;11.0
20;22;DCA;BOS;21.5;5.0
20;22;DCA;CLE;14.0;7.5
20;22;DCA;DFW;19.0;12.0
20;22;DCA;EWR;15.0;19.0
20;22;DCA;IAH;14.0;8.0
20;22;DCA;JAN;12.0;5.0
20;22;DCA;JAX;29.0;8.0
20;22;DCA;MEM;13.0;6.0
20;22;DCA;ORD;20.0;8.0
20;22;DCA;PVD;11.0;4.0
20;22;DCA;SAV;16.0;2.0
20;22;DCA;SDF;18.0;8.0
20;22;DCA;TLH;24.0;4.0
20;22;DCA;TYS;14.5;3.5
20;22;DEN;ABQ;11.0;2.0
20;22;DEN;AMA;15.0;7.0
20;22;DEN;BIL;34.0;5.0
20;22;DEN;BIS;18.0;6.0
20;22;DEN;EAR;15.0;4.0
20;22;DEN;ELP;13.0;7.0
20;22;DEN;FSD;22.0;5.0
20;22;DEN;ICT;16.5;3.5
20;22;DEN;ISN;23.0;5.0
20;22;DEN;LAX;10.0;5.0
20;22;DEN;LBF;12.0;4.0
20;22;DEN;LNK;23.5;4.0
20;22;DEN;MCI;12.5;3.5
20;22;DEN;MOT;16.0;4.0
20;22;DEN;MSO;11.0;21.0
20;22;DEN;MSP;12.0;3.0
20;22;DEN;OAK;14.0;5.0
20;22;DEN;OKC;45.0;5.0
20;22;DEN;OMA;20.0;4.0
20;22;DEN;ONT;13.5;9.0
20;22;DEN;PDX;26.0;3.0
20;22;DEN;PHX;13.0;6.0
20;22;DEN;PIR;29.0;4.0
20;22;DEN;SEA;18.0;7.0
20;22;DEN;SFO;15.0;6.0
20;22;DEN;SJC;10.0;3.0
20;22;DEN;SMF;12.0;8.0
20;22;DFW;AEX;16.0;2.0
20;22;DFW;BHM;33.0;6.0
20;22;DFW;BNA;21.0;5.5
20;22;DFW;BPT;30.0;7.0
20;22;DFW;BTR;16.0;4.0
20;22;DFW;CID;14.0;3.0
20;22;DFW;COU;20.0;4.0
20;22;DFW;DEN;27.5;9.0
20;22;DFW;DSM;11.5;4.0
20;22;DFW;ECP;21.0;3.0
20;22;DFW;EVV;36.0;5.0
20;22;DFW;GCK;38.0;3.0
20;22;DFW;GPT;18.0;5.0
20;22;DFW;GRI;17.5;5.0
20;22;DFW;HOU;29.0;1.0
20;22;DFW;HSV;32.0;5.0
20;22;DFW;LAX;11.0;7.0
20;22;DFW;LCH;19.5;4.0
20;22;DFW;LFT;17.0;6.0
20;22;DFW;LRD;25.5;6.0
20;22;DFW;MCI;16.5;7.5
20;22;DFW;MEM;21.0;4.0
20;22;DFW;MFE;15.0;4.0
20;22;DFW;MGM;10.0;2.0
20;22;DFW;MHK;42.0;4.0
20;22;DFW;MKE;17.0;5.0
20;22;DFW;MLI;20.0;5.0
20;22;DFW;MOB;24.0;2.0
