Scheduled Departure (Hour);Scheduled Arrival (Hour);Airline;Departing Airport;Arriving Airport;Hourly Arrival Delay(Median)
14;16;AA;DFW;VPS;8.0
14;16;AA;DFW;XNA;19.0
14;16;AA;DSM;PHX;4.0
14;16;AA;DTW;DCA;-25.0
14;16;AA;DTW;LGA;-16.0
14;16;AA;DTW;PHL;120.0
14;16;AA;EGE;LAX;8.0
14;16;AA;EWR;CLT;-15.5
14;16;AA;FAR;DFW;-2.0
14;16;AA;FLL;CLT;-10.0
14;16;AA;FWA;CLT;-10.0
14;16;AA;FWA;DFW;-20.0
14;16;AA;GRB;ORD;3.5
14;16;AA;GRI;DFW;-23.0
14;16;AA;GRR;DFW;-30.0
14;16;AA;GSP;DCA;-15.0
14;16;AA;GSP;DFW;-23.0
14;16;AA;HHH;CLT;-9.0
14;16;AA;HTS;CLT;4.0
14;16;AA;IAH;LAX;-25.0
14;16;AA;IAH;PHX;-5.0
14;16;AA;IND;DCA;-9.5
14;16;AA;IND;LGA;-17.0
14;16;AA;JAX;DCA;7.0
14;16;AA;JAX;DFW;-16.0
14;16;AA;JAX;PHL;-8.5
14;16;AA;JFK;BNA;27.0
14;16;AA;JFK;CLE;-24.0
14;16;AA;JFK;DCA;-13.5
14;16;AA;JFK;PIT;-25.0
14;16;AA;LAS;LAX;-16.0
14;16;AA;LAX;ELP;-3.0
14;16;AA;LAX;PDX;-20.0
14;16;AA;LAX;SEA;-24.0
14;16;AA;LFT;DFW;-7.0
14;16;AA;LGA;CMH;-9.0
14;16;AA;LGA;MSP;-12.0
14;16;AA;LGA;ORD;26.5
14;16;AA;LRD;DFW;-1.0
14;16;AA;LSE;ORD;47.0
14;16;AA;MCI;DFW;-7.0
14;16;AA;MCI;ORD;100.0
14;16;AA;MCO;DCA;20.5
14;16;AA;MCO;DFW;-7.0
14;16;AA;MCO;PHL;7.0
14;16;AA;MDT;ORD;-9.0
14;16;AA;MEM;DFW;-1.0
14;16;AA;MEM;PHX;-12.0
14;16;AA;MIA;ATL;-7.0
14;16;AA;MIA;AUS;0.0
14;16;AA;MIA;CLT;10.0
14;16;AA;MIA;DCA;1.0
14;16;AA;MIA;LAX;-8.0
14;16;AA;MIA;ORD;-0.5
14;16;AA;MIA;PHX;-2.5
14;16;AA;MIA;SAV;3.0
14;16;AA;MIA;SJU;-15.0
14;16;AA;MSP;ORD;17.5
14;16;AA;MSP;PHX;18.0
14;16;AA;OKC;LAX;-6.5
14;16;AA;OMA;DFW;-26.0
14;16;AA;OMA;PHX;-2.5
14;16;AA;ORD;CID;-6.0
14;16;AA;ORD;CMH;26.0
14;16;AA;ORD;DCA;-26.0
14;16;AA;ORD;DFW;15.0
14;16;AA;ORD;ELP;-43.0
14;16;AA;ORD;GRR;27.0
14;16;AA;ORD;IND;-14.0
14;16;AA;ORD;OKC;-12.0
14;16;AA;ORD;SEA;29.0
14;16;AA;ORD;SFO;-24.0
14;16;AA;ORD;SLC;5.0
14;16;AA;ORD;TOL;12.0
14;16;AA;ORF;CLT;6.0
14;16;AA;ORF;PHL;-23.0
14;16;AA;PBI;CLT;-4.0
14;16;AA;PBI;PHL;-10.0
14;16;AA;PHL;BHM;142.5
14;16;AA;PHL;BNA;28.0
14;16;AA;PHL;LEX;-14.0
14;16;AA;PHL;MKE;-15.0
14;16;AA;PHL;ORF;-8.5
14;16;AA;PHX;EGE;-15.5
14;16;AA;PHX;EUG;34.0
14;16;AA;PHX;MFR;6.5
14;16;AA;PHX;PDX;-2.5
14;16;AA;PHX;SFO;166.0
14;16;AA;PHX;SLC;-1.0
14;16;AA;PIT;LGA;-10.0
14;16;AA;PIT;PHL;22.0
14;16;AA;PVD;CLT;13.5
14;16;AA;PVD;DCA;-14.5
14;16;AA;PVD;PHL;-12.0
14;16;AA;PWM;DCA;-8.0
14;16;AA;RDU;DCA;74.0
14;16;AA;RDU;JFK;-17.0
14;16;AA;RDU;LGA;20.0
14;16;AA;RDU;ORD;9.0
14;16;AA;RDU;PHL;14.0
14;16;AA;RIC;CLT;86.0
14;16;AA;RIC;LGA;-9.0
14;16;AA;RIC;PHL;1.0
14;16;AA;RNO;LAX;-17.0
14;16;AA;ROA;LGA;63.5
14;16;AA;ROC;ORD;88.0
14;16;AA;ROC;PHL;-15.0
14;16;AA;RSW;CLT;-13.0
14;16;AA;SAV;CLT;-15.5
14;16;AA;SAV;DCA;23.5
14;16;AA;SAV;DFW;40.0
14;16;AA;SDF;DCA;-11.0
14;16;AA;SFO;LAX;-8.0
14;16;AA;SJU;MIA;5.0
14;16;AA;SPI;DFW;-26.0
14;16;AA;STL;DFW;10.0
14;16;AA;STL;PHX;-7.0
14;16;AA;SUX;DFW;-11.0
14;16;AA;SYR;CLT;-1.0
14;16;AA;SYR;ORD;-1.0
14;16;AA;TPA;PHL;17.0
14;16;AA;XNA;LAX;-17.0
14;16;AS;ANC;ADK;8.0
14;16;AS;ANC;DUT;74.0
14;16;AS;ANC;SCC;-19.5
14;16;AS;AUS;SJC;35.5
14;16;AS;BUR;PDX;8.0
14;16;AS;DAL;LAX;1.0
14;16;AS;DAL;SJC;-1.0
14;16;AS;DEN;SEA;-3.0
14;16;AS;GEG;SEA;23.0
14;16;AS;LAS;LAX;-30.0
14;16;AS;LAS;SEA;-1.0
14;16;AS;LAX;PDX;-11.0
14;16;AS;LAX;SFO;-13.0
14;16;AS;LAX;STS;-14.5
14;16;AS;MSP;PDX;-33.0
14;16;AS;OAK;PDX;-26.0
14;16;AS;OMA;SAN;-27.0
14;16;AS;ORD;SEA;0.0
14;16;AS;PAE;SJC;21.0
14;16;AS;PDX;BUR;-8.0
14;16;AS;PDX;FAT;-6.0
14;16;AS;PDX;GEG;-10.0
14;16;AS;PDX;LAS;18.5
14;16;AS;PDX;LAX;-10.0
14;16;AS;PDX;PSP;-16.0
14;16;AS;PDX;SFO;40.5
14;16;AS;PDX;SJC;56.0
14;16;AS;PDX;SMF;-15.5
14;16;AS;PDX;STS;-17.0
14;16;AS;PHX;SEA;-22.5
14;16;AS;RNO;PDX;-1.0
14;16;AS;RNO;SEA;-19.0
14;16;AS;SAN;ELP;18.5
14;16;AS;SAN;SFO;-4.0
14;16;AS;SBA;SEA;-12.0
14;16;AS;SCC;ANC;-39.0
14;16;AS;SEA;ANC;-11.0
14;16;AS;SEA;JNU;69.0
14;16;AS;SEA;ONT;-8.0
14;16;AS;SEA;RNO;-22.0
14;16;AS;SEA;SNA;31.0
14;16;AS;SFO;PDX;32.0
14;16;AS;SFO;PSP;-1.0
14;16;AS;SFO;SEA;3.0
14;16;AS;SFO;SNA;3.0
14;16;AS;SJC;LAX;-20.0
14;16;AS;SJC;PDX;-1.5
14;16;AS;SJC;SAN;-14.5
14;16;AS;SJC;SEA;3.0
14;16;AS;SJC;SNA;-9.0
14;16;AS;SLC;SEA;-6.0
14;16;AS;SMF;PDX;14.0
14;16;AS;SMF;SAN;111.0
14;16;AS;SMF;SEA;13.5
14;16;AS;SNA;SFO;-17.0
14;16;AS;STS;PDX;9.0
14;16;B6;ATL;FLL;37.0
14;16;B6;BOS;EWR;55.0
14;16;B6;BOS;MSP;-32.0
14;16;B6;BOS;ORD;-3.0
14;16;B6;BOS;PHL;-12.0
14;16;B6;BOS;PIT;-7.0
14;16;B6;BOS;ROC;16.0
14;16;B6;BTV;JFK;-29.0
14;16;B6;BUF;JFK;73.0
14;16;B6;DCA;RSW;-22.5
14;16;B6;FLL;RDU;40.0
14;16;B6;HPN;TPA;9.5
14;16;B6;JFK;BUF;-31.0
14;16;B6;JFK;CHS;-2.5
14;16;B6;JFK;MSY;-15.0
14;16;B6;JFK;SAV;-14.0
14;16;B6;LAS;LGB;22.0
14;16;B6;MCO;DCA;9.0
14;16;B6;PBI;JFK;-29.0
14;16;B6;PIT;BOS;27.0
14;16;B6;RDU;JFK;13.0
14;16;B6;SAV;BOS;-10.0
14;16;B6;SJU;MCO;71.0
14;16;B6;TPA;BOS;62.0
14;16;DL;AEX;ATL;20.0
14;16;DL;AGS;ATL;9.0
14;16;DL;ATL;ATW;5.0
14;16;DL;ATL;BOS;-19.0
14;16;DL;ATL;BQK;-2.5
14;16;DL;ATL;BWI;-20.0
14;16;DL;ATL;CAK;-6.0
14;16;DL;ATL;CID;4.0
14;16;DL;ATL;CLE;-10.0
14;16;DL;ATL;CLT;19.0
14;16;DL;ATL;CMH;-3.5
14;16;DL;ATL;CRW;-6.0
14;16;DL;ATL;DCA;18.0
14;16;DL;ATL;DEN;-10.0
14;16;DL;ATL;DFW;-13.0
14;16;DL;ATL;DSM;-31.0
14;16;DL;ATL;DTW;6.5
14;16;DL;ATL;EWR;-19.0
14;16;DL;ATL;EYW;-10.0
14;16;DL;ATL;GRB;-18.0
14;16;DL;ATL;GSO;-9.5
14;16;DL;ATL;HPN;-18.0
14;16;DL;ATL;IND;-12.5
14;16;DL;ATL;LAS;-6.0
14;16;DL;ATL;LAX;-8.0
14;16;DL;ATL;LEX;-3.0
14;16;DL;ATL;LGA;82.0
14;16;DL;ATL;MCI;4.0
14;16;DL;ATL;MCO;-2.0
14;16;DL;ATL;MDT;8.0
14;16;DL;ATL;MIA;-17.0
14;16;DL;ATL;MLB;18.0
14;16;DL;ATL;MSP;41.0
14;16;DL;ATL;ORF;-17.0
14;16;DL;ATL;PBI;-12.0
14;16;DL;ATL;PHF;-18.0
14;16;DL;ATL;PIA;1.0
14;16;DL;ATL;PIT;-5.0
14;16;DL;ATL;RDU;9.0
14;16;DL;ATL;RIC;-12.0
14;16;DL;ATL;RSW;-6.0
14;16;DL;ATL;SAN;13.0
14;16;DL;ATL;SAT;-4.5
14;16;DL;ATL;SAV;-20.0
14;16;DL;ATL;SBN;-10.0
14;16;DL;ATL;SEA;-25.5
14;16;DL;ATL;SFO;-25.0
14;16;DL;ATL;SLC;-3.0
14;16;DL;ATL;VLD;-15.0
14;16;DL;ATW;MSP;-27.0
14;16;DL;AUS;LAX;3.0
14;16;DL;AUS;SLC;-0.5
14;16;DL;AVL;ATL;-21.0
14;16;DL;AVP;DTW;-27.0
14;16;DL;BDL;CVG;32.0
14;16;DL;BDL;MSP;-9.0
14;16;DL;BGR;LGA;83.0
14;16;DL;BHM;ATL;427.0
14;16;DL;BIS;MSP;-14.0
14;16;DL;BNA;ATL;-6.0
14;16;DL;BNA;DTW;-16.0
14;16;DL;BNA;MSP;-23.0
14;16;DL;BOS;BUF;-16.0
14;16;DL;BOS;CMH;118.0
14;16;DL;BOS;DCA;15.0
14;16;DL;BOS;DTW;-1.0
14;16;DL;BOS;JFK;-9.0
14;16;DL;BOS;MCI;-35.0
14;16;DL;BOS;MSP;2.0
14;16;DL;BOS;PHL;-18.0
14;16;DL;BOS;RDU;-6.0
14;16;DL;BTR;ATL;-1.0
14;16;DL;BUF;JFK;21.0
14;16;DL;BUF;LGA;-10.0
14;16;DL;BWI;ATL;-17.0
14;16;DL;CAK;ATL;-43.0
14;16;DL;CHO;LGA;-16.0
14;16;DL;CHS;BOS;8.0
14;16;DL;CLE;ATL;-13.0
14;16;DL;CLE;JFK;40.0
14;16;DL;CLT;ATL;-15.0
14;16;DL;CLT;JFK;-19.0
14;16;DL;CLT;LGA;-10.0
14;16;DL;CMH;ATL;-28.0
14;16;DL;CVG;ATL;-3.0
14;16;DL;CVG;DFW;-5.0
14;16;DL;CVG;JFK;2.0
14;16;DL;CVG;LGA;-20.0
14;16;DL;CVG;MCO;-12.0
14;16;DL;DAY;ATL;-14.0
14;16;DL;DCA;CVG;-34.0
14;16;DL;DCA;DTW;-8.0
14;16;DL;DCA;MSP;0.5
14;16;DL;DEN;LAX;-22.0
14;16;DL;DEN;MSP;-13.0
14;16;DL;DEN;SEA;-23.0
14;16;DL;DFW;MSP;-20.0
14;16;DL;DFW;SLC;-1.0
14;16;DL;DHN;ATL;-16.0
14;16;DL;DTW;BDL;-18.0
14;16;DL;DTW;BOS;-3.0
14;16;DL;DTW;CHS;-9.0
14;16;DL;DTW;DCA;-15.0
14;16;DL;DTW;FLL;-3.0
14;16;DL;DTW;GSP;-14.0
14;16;DL;DTW;JFK;-11.0
14;16;DL;DTW;LGA;6.0
14;16;DL;DTW;PWM;-1.0
14;16;DL;DTW;SEA;-5.0
14;16;DL;DTW;TYS;-18.0
14;16;DL;ECP;ATL;-14.0
14;16;DL;EKO;SLC;-8.0
14;16;DL;EWR;ATL;11.0
14;16;DL;EWR;CVG;9.0
14;16;DL;EWR;DTW;-12.5
14;16;DL;EWR;MSP;50.0
14;16;DL;EWR;RDU;-3.5
14;16;DL;FLL;ATL;3.0
14;16;DL;FLL;RDU;-20.0
14;16;DL;GPT;ATL;-21.5
14;16;DL;GSP;ATL;-2.5
14;16;DL;GTF;SLC;-13.0
14;16;DL;HSV;ATL;-10.0
14;16;DL;ILM;ATL;101.0
14;16;DL;IND;ATL;-10.0
14;16;DL;IND;BOS;2.0
14;16;DL;JAX;MSP;-12.5
14;16;DL;JFK;ATL;-6.0
14;16;DL;JFK;BOS;-25.0
14;16;DL;JFK;BTV;-22.5
14;16;DL;JFK;CLE;-42.0
14;16;DL;JFK;CMH;-28.0
14;16;DL;JFK;DCA;-17.0
14;16;DL;JFK;IAD;-24.0
14;16;DL;JFK;ORF;-18.0
14;16;DL;JFK;PIT;35.0
14;16;DL;JFK;RIC;-29.5
14;16;DL;JFK;ROC;-12.0
14;16;DL;LAS;LAX;60.0
14;16;DL;LAS;SLC;-4.0
14;16;DL;LAX;PHX;-14.0
14;16;DL;LAX;TUS;-15.0
14;16;DL;LEX;ATL;9.0
14;16;DL;LEX;DTW;0.5
14;16;DL;LGA;BHM;8.0
14;16;DL;LGA;BOS;-4.0
14;16;DL;LGA;BTV;-24.5
14;16;DL;LGA;CLE;-13.0
14;16;DL;LGA;CLT;-23.0
14;16;DL;LGA;CVG;-2.0
14;16;DL;LGA;DTW;-25.0
14;16;DL;LGA;GSP;-18.0
14;16;DL;LGA;JAX;6.5
14;16;DL;LGA;MSP;-31.0
14;16;DL;LGA;RDU;3.0
14;16;DL;LGA;SDF;-8.0
14;16;DL;LGA;STL;4.0
14;16;DL;LGA;XNA;41.0
14;16;DL;LSE;DTW;-32.0
14;16;DL;MCO;ATL;1.0
14;16;DL;MCO;DTW;-3.0
14;16;DL;MCO;MSP;1.0
14;16;DL;MFR;SEA;-19.0
14;16;DL;MGM;ATL;4.0
14;16;DL;MIA;ATL;5.0
14;16;DL;MLB;ATL;27.5
14;16;DL;MLU;ATL;3.0
14;16;DL;MSN;DTW;-8.0
14;16;DL;MSO;SLC;-10.0
14;16;DL;MSP;AUS;-21.0
14;16;DL;MSP;BIS;-11.0
14;16;DL;MSP;CLE;-5.0
14;16;DL;MSP;DSM;-1.0
14;16;DL;MSP;ICT;-10.5
14;16;DL;MSP;LAS;-5.0
14;16;DL;MSP;LAX;12.0
14;16;DL;MSP;MEM;-12.0
14;16;DL;MSP;MOT;6.0
14;16;DL;MSP;OKC;-2.0
14;16;DL;MSP;PHX;15.0
14;16;DL;MSP;SEA;-11.0
14;16;DL;MSP;SLC;-7.0
14;16;DL;MSP;TUL;-10.0
14;16;DL;MSP;XNA;70.0
14;16;DL;MYR;ATL;-14.0
14;16;DL;OAK;LAX;-24.0
14;16;DL;ORD;CVG;139.0
14;16;DL;ORD;DTW;-22.0
14;16;DL;ORD;SEA;-7.0
14;16;DL;ORF;ATL;-16.5
14;16;DL;ORF;LGA;-7.0
14;16;DL;PBI;ATL;-5.5
14;16;DL;PHL;ATL;-15.0
14;16;DL;PHL;MSP;-13.5
14;16;DL;PHX;SLC;-12.0
14;16;DL;PVD;ATL;-17.0
14;16;DL;PVD;DTW;-15.0
14;16;DL;RAP;MSP;-18.0
14;16;DL;RDU;ATL;3.5
14;16;DL;RDU;BOS;-6.0
14;16;DL;RDU;BWI;39.0
14;16;DL;RDU;TPA;-3.5
14;16;DL;RIC;ATL;4.5
14;16;DL;RSW;ATL;-7.5
14;16;DL;RSW;CVG;-14.0
14;16;DL;RSW;DTW;4.0
14;16;DL;RSW;MSP;-16.0
14;16;DL;SAT;SLC;2.5
14;16;DL;SAV;ATL;-1.0
14;16;DL;SDF;DTW;-16.0
14;16;DL;SEA;BOI;-6.0
14;16;DL;SEA;LAX;7.0
14;16;DL;SFO;LAX;-25.0
14;16;DL;SFO;SEA;18.5
14;16;DL;SJC;LAX;61.0
14;16;DL;SJC;SEA;0.0
14;16;DL;SJU;JFK;-6.0
14;16;DL;SLC;RAP;26.0
14;16;DL;SMF;LAX;-10.5
14;16;DL;SNA;LAS;-2.0
14;16;DL;STL;DTW;-10.0
14;16;DL;STL;SLC;2.0
14;16;DL;SWF;DTW;-20.0
14;16;DL;SYR;DTW;23.0
14;16;DL;TPA;ATL;-3.0
14;16;DL;TPA;MSP;-2.0
14;16;DL;TUS;SEA;0.0
14;16;DL;VPS;ATL;-13.5
14;16;F9;CLE;RDU;-3.0
14;16;F9;CLT;TTN;-1.5
14;16;F9;CVG;MCO;-16.0
14;16;F9;CVG;RDU;-14.0
14;16;F9;DEN;BZN;13.0
14;16;F9;DEN;MSO;6.0
14;16;F9;DEN;PDX;-14.0
14;16;F9;DEN;PHX;78.0
14;16;F9;DTW;MCO;4.5
14;16;F9;JAN;DEN;5.0
14;16;F9;LFT;DEN;-5.0
14;16;F9;MCO;BWI;18.0
14;16;F9;MYR;PVD;-31.0
14;16;F9;ORF;MCO;-3.0
14;16;F9;PHL;CLT;187.0
14;16;F9;PHL;TPA;-12.0
14;16;F9;TPA;TTN;122.0
14;16;G4;ABE;SFB;-10.0
14;16;G4;AVL;SFB;-2.0
14;16;G4;BLV;VPS;0.0
14;16;G4;BNA;SAV;-8.0
14;16;G4;BWI;SAV;24.0
14;16;G4;CHS;CVG;368.0
14;16;G4;CVG;PGD;-14.0
14;16;G4;CVG;SFB;29.0
14;16;G4;CVG;SRQ;-13.0
14;16;G4;FLL;AVL;35.0
14;16;G4;JAX;CVG;-18.0
14;16;G4;LAS;OAK;-9.5
14;16;G4;LAS;RNO;-5.0
14;16;G4;MRY;LAS;-20.0
14;16;G4;MYR;CKB;-4.0
14;16;G4;ORF;FLL;26.0
14;16;G4;PGD;DAY;16.0
14;16;G4;PIE;AVL;-18.0
14;16;G4;PIE;MDT;-9.0
14;16;G4;PIE;PIA;-6.0
14;16;G4;PIE;RIC;-10.0
14;16;G4;PIE;SWF;109.0
14;16;G4;SDF;PGD;512.0
14;16;G4;SDF;PIE;11.0
14;16;G4;SFB;ABE;-8.0
14;16;G4;SFB;GRR;28.0
14;16;G4;SFB;LEX;2.0
14;16;G4;SFB;RFD;-2.0
14;16;G4;SFB;SGF;33.0
14;16;G4;TYS;FLL;153.0
14;16;G4;USA;PBI;52.0
14;16;G4;VPS;TYS;188.0
14;16;NK;ACY;MSY;-3.5
14;16;NK;ATL;DTW;-4.0
14;16;NK;ATL;MSP;3.0
14;16;NK;BOS;MSY;-27.5
14;16;NK;CLE;MSY;-11.0
14;16;NK;CMH;LAS;-7.0
14;16;NK;CMH;MSY;34.0
14;16;NK;DTW;PHL;-3.0
14;16;NK;IAG;MYR;277.0
14;16;NK;LAS;OAK;4.0
14;16;NK;LAX;OAK;21.0
14;16;NK;MCO;EWR;-7.0
14;16;NK;MSP;LAS;-27.0
14;16;NK;MYR;EWR;-5.0
14;16;NK;ORD;LAS;9.5
14;16;NK;PBG;MYR;42.0
14;16;NK;PHL;MCO;-21.0
14;16;NK;TPA;DTW;10.0
14;16;UA;ABQ;DEN;211.0
14;16;UA;ACK;EWR;-2.0
14;16;UA;ALB;IAD;-11.0
14;16;UA;ASE;SFO;19.0
14;16;UA;ATL;IAD;-7.0
14;16;UA;AUS;ORD;-4.5
14;16;UA;AUS;SFO;-4.0
14;16;UA;BDL;IAD;18.5
14;16;UA;BHM;IAH;15.5
14;16;UA;BHM;ORD;-9.0
14;16;UA;BIS;ORD;-24.0
14;16;UA;BNA;IAH;8.0
14;16;UA;BOI;DEN;-27.0
14;16;UA;BOS;IAD;-5.0
14;16;UA;BTV;EWR;39.0
14;16;UA;BTV;IAD;191.0
14;16;UA;BUF;EWR;40.0
14;16;UA;BUF;IAD;-21.0
14;16;UA;CAE;IAD;-11.0
14;16;UA;CHA;IAD;-8.5
14;16;UA;CHS;EWR;13.5
14;16;UA;CHS;IAD;-10.0
14;16;UA;CID;ORD;99.0
14;16;UA;CLE;EWR;-2.0
14;16;UA;CLE;IAD;49.5
14;16;UA;CLE;IAH;-14.0
14;16;UA;CLT;IAD;-13.0
14;16;UA;CMH;EWR;-17.0
14;16;UA;CMH;IAD;78.5
14;16;UA;CRW;IAD;-9.0
14;16;UA;CVG;IAD;-2.5
14;16;UA;CWA;ORD;128.0
14;16;UA;DAY;IAD;-17.0
14;16;UA;DCA;CLE;-22.5
14;16;UA;DCA;EWR;-28.5
14;16;UA;DCA;IAH;-13.0
14;16;UA;DCA;ORD;1.0
14;16;UA;DEN;BIS;-3.0
14;16;UA;DEN;BZN;3.0
14;16;UA;DEN;DSM;-10.0
14;16;UA;DEN;FCA;-28.0
14;16;UA;DEN;FSD;0.5
14;16;UA;DEN;GTF;0.0
14;16;UA;DEN;HLN;11.0
14;16;UA;DEN;HYS;-7.0
14;16;UA;DEN;ICT;8.0
14;16;UA;DEN;ISN;36.0
14;16;UA;DEN;LBL;-19.0
14;16;UA;DEN;OKC;-27.0
14;16;UA;DEN;OMA;10.0
14;16;UA;DEN;TUL;-3.0
14;16;UA;DFW;LAX;-13.0
14;16;UA;DTW;IAD;69.0
14;16;UA;ECP;IAH;-16.5
14;16;UA;ELP;DEN;-8.0
14;16;UA;EUG;SFO;-33.0
14;16;UA;EWR;AVL;45.5
14;16;UA;EWR;BTV;29.0
14;16;UA;EWR;CHS;39.0
14;16;UA;EWR;CLT;4.0
14;16;UA;EWR;CMH;18.0
14;16;UA;EWR;CVG;-9.0
14;16;UA;EWR;DCA;-6.0
14;16;UA;EWR;DTW;81.0
14;16;UA;EWR;GSO;-6.0
14;16;UA;EWR;GSP;-14.0
14;16;UA;EWR;IAD;124.0
14;16;UA;EWR;IND;6.0
14;16;UA;EWR;JAX;15.0
14;16;UA;EWR;MCI;0.0
14;16;UA;EWR;MCO;-19.0
14;16;UA;EWR;MEM;19.0
14;16;UA;EWR;OMA;-14.0
14;16;UA;EWR;ORF;28.5
14;16;UA;EWR;PWM;67.0
14;16;UA;EWR;SAT;-9.0
14;16;UA;EWR;SAV;-9.5
14;16;UA;EWR;STL;11.0
14;16;UA;FAY;IAD;2.0
14;16;UA;FCA;DEN;7.0
14;16;UA;FLL;DEN;-14.0
14;16;UA;FLL;IAH;4.0
14;16;UA;FSD;ORD;-2.0
14;16;UA;GRR;EWR;-24.5
14;16;UA;GRR;IAD;1.0
14;16;UA;GSP;IAD;-8.5
14;16;UA;HDN;LAX;-44.0
14;16;UA;HLN;DEN;1.0
14;16;UA;HSV;DEN;8.0
14;16;UA;HSV;ORD;155.0
14;16;UA;IAD;DEN;-23.0
14;16;UA;IAD;LAX;-20.0
14;16;UA;IAH;ABQ;-4.5
14;16;UA;IAH;AMA;42.0
14;16;UA;IAH;ASE;-10.0
14;16;UA;IAH;BHM;-2.0
14;16;UA;IAH;COS;-11.0
14;16;UA;IAH;DEN;-16.0
14;16;UA;IAH;DFW;-10.0
14;16;UA;IAH;ECP;6.0
14;16;UA;IAH;HSV;8.0
14;16;UA;IAH;LAX;-8.0
14;16;UA;IAH;LBB;-0.5
14;16;UA;IAH;LIT;1.0
14;16;UA;IAH;MAF;-3.0
14;16;UA;IAH;MCI;-16.0
14;16;UA;IAH;MEM;-4.0
14;16;UA;IAH;MFE;-1.0
14;16;UA;IAH;MSY;-7.0
14;16;UA;IAH;OKC;24.0
14;16;UA;IAH;OMA;218.0
14;16;UA;IAH;ORD;-4.0
14;16;UA;IAH;PHX;-5.0
14;16;UA;IAH;PNS;-12.0
14;16;UA;IAH;SAN;-17.0
14;16;UA;IAH;SFO;-17.0
14;16;UA;IAH;SGF;13.0
14;16;UA;IAH;SLC;19.0
14;16;UA;IAH;SNA;-10.0
14;16;UA;IAH;TUL;27.5
14;16;UA;IAH;XNA;-13.5
14;16;UA;ICT;ORD;-6.0
14;16;UA;IND;IAD;2.0
14;16;UA;JAC;DEN;18.0
14;16;UA;LAS;DEN;0.0
14;16;UA;LAS;SFO;-24.0
14;16;UA;LAX;HNL;25.5
14;16;UA;LAX;MRY;-27.0
14;16;UA;LAX;SMF;-3.0
14;16;UA;LEX;IAD;69.0
14;16;UA;LGA;DEN;119.0
14;16;UA;LGA;IAD;33.0
14;16;UA;LIT;ORD;-12.0
14;16;UA;MCI;IAH;-8.0
14;16;UA;MCO;EWR;-28.0
14;16;UA;MCO;IAD;16.5
14;16;UA;MCO;ORD;-13.0
14;16;UA;MEM;DEN;-5.0
14;16;UA;MEM;ORD;13.0
14;16;UA;MHT;IAD;-24.0
14;16;UA;MIA;IAH;-14.0
14;16;UA;MKE;DEN;10.5
14;16;UA;MLI;DEN;-44.0
14;16;UA;MSN;DEN;-24.0
14;16;UA;MSO;DEN;-23.0
14;16;UA;MYR;EWR;40.0
14;16;UA;OGS;ORD;16.0
14;16;UA;OKC;ORD;-18.0
14;16;UA;ORD;AVL;-14.0
14;16;UA;ORD;AVP;35.5
14;16;UA;ORD;BNA;6.0
14;16;UA;ORD;BUF;-5.0
14;16;UA;ORD;BWI;-7.0
14;16;UA;ORD;CAK;9.0
14;16;UA;ORD;CGI;-17.0
14;16;UA;ORD;CHA;9.5
14;16;UA;ORD;CLE;-11.0
14;16;UA;ORD;CMH;-5.5
14;16;UA;ORD;CVG;106.0
14;16;UA;ORD;DAY;-11.5
14;16;UA;ORD;DEN;57.5
14;16;UA;ORD;DTW;-16.0
14;16;UA;ORD;ERI;-14.0
14;16;UA;ORD;FNT;-10.5
14;16;UA;ORD;FWA;14.0
14;16;UA;ORD;GSO;11.0
14;16;UA;ORD;GSP;60.0
14;16;UA;ORD;IAH;149.0
14;16;UA;ORD;IND;-7.0
14;16;UA;ORD;LEX;25.0
14;16;UA;ORD;LWB;-4.0
14;16;UA;ORD;MBS;3.0
14;16;UA;ORD;MDT;7.0
14;16;UA;ORD;MSP;-10.0
14;16;UA;ORD;PAH;24.0
14;16;UA;ORD;PHX;-8.0
14;16;UA;ORD;PIT;-9.0
14;16;UA;ORD;RDU;14.0
14;16;UA;ORD;ROA;42.0
14;16;UA;ORD;ROC;-7.5
14;16;UA;ORD;SBN;-20.0
14;16;UA;ORD;SCE;-27.0
14;16;UA;ORD;SDF;31.0
14;16;UA;ORD;SFO;0.0
14;16;UA;ORD;STL;-12.0
14;16;UA;ORD;SYR;-16.0
14;16;UA;ORD;TVC;13.0
14;16;UA;ORF;EWR;-11.0
14;16;UA;PAH;ORD;-16.0
14;16;UA;PBI;ORD;-31.0
14;16;UA;PDX;SFO;-5.0
14;16;UA;PIT;EWR;-1.0
14;16;UA;PNS;IAH;-13.0
14;16;UA;PRC;LAX;-17.0
14;16;UA;PVD;IAD;0.0
14;16;UA;PWM;EWR;63.0
14;16;UA;RAP;LAX;-23.0
14;16;UA;RDM;SFO;-15.5
14;16;UA;RDU;IAD;-11.0
14;16;UA;RIC;EWR;20.0
14;16;UA;RNO;LAX;91.5
14;16;UA;ROC;EWR;-18.0
14;16;UA;ROC;IAD;-30.0
14;16;UA;RSW;DEN;-15.5
14;16;UA;SAT;DEN;8.0
14;16;UA;SAT;LAX;-30.0
14;16;UA;SAT;ORD;-19.0
14;16;UA;SAV;IAD;-2.0
14;16;UA;SDF;IAD;-7.0
14;16;UA;SEA;SFO;-24.0
14;16;UA;SFO;HNL;-4.0
14;16;UA;SFO;KOA;2.0
14;16;UA;SFO;LAS;5.0
14;16;UA;SFO;LAX;-17.0
